No,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,Season
29524,13,3,25.0,25.0,2.0,69.0,500.0,2.0,22.9,999.5,20.4,0.0,NE,0.9,Aotizhongxin,2016-07-01,Musim Panas
29525,13,4,28.0,28.0,2.0,64.0,500.0,2.0,22.6,999.7,20.5,0.0,NNW,0.6,Aotizhongxin,2016-07-01,Musim Panas
29526,13,5,22.0,22.0,2.0,54.0,500.0,5.0,22.8,1000.2,20.7,0.0,NE,0.8,Aotizhongxin,2016-07-01,Musim Panas
29527,13,6,19.0,31.0,2.0,51.0,500.0,6.0,24.1,1000.5,21.0,0.0,NE,1.0,Aotizhongxin,2016-07-01,Musim Panas
29528,13,7,24.0,34.0,2.0,55.0,500.0,7.0,26.1,1000.8,20.4,0.0,ENE,1.9,Aotizhongxin,2016-07-01,Musim Panas
29529,13,8,24.0,24.0,2.0,50.0,600.0,22.0,27.8,1001.1,20.9,0.0,NE,1.5,Aotizhongxin,2016-07-01,Musim Panas
29530,13,9,28.0,28.0,3.0,28.0,600.0,64.0,29.3,1001.1,20.5,0.0,N,1.6,Aotizhongxin,2016-07-01,Musim Panas
29531,13,10,23.0,23.0,2.0,23.0,400.0,87.0,30.3,1000.9,19.7,0.0,NE,2.1,Aotizhongxin,2016-07-01,Musim Panas
29532,13,11,16.0,16.0,2.0,16.0,400.0,120.0,31.8,1001.0,19.1,0.0,NE,2.5,Aotizhongxin,2016-07-01,Musim Panas
29533,13,12,22.0,22.0,2.0,14.0,300.0,137.0,33.6,1000.6,17.7,0.0,ENE,1.5,Aotizhongxin,2016-07-01,Musim Panas
29534,13,13,18.0,18.0,2.0,9.0,200.0,146.0,34.5,1000.0,15.9,0.0,E,1.9,Aotizhongxin,2016-07-01,Musim Panas
29535,13,14,17.0,17.0,2.0,12.0,200.0,166.0,35.5,999.4,15.8,0.0,ESE,1.0,Aotizhongxin,2016-07-01,Gelombang Panas
29536,13,15,13.0,13.0,2.0,18.0,200.0,189.0,36.8,999.0,15.3,0.0,S,1.4,Aotizhongxin,2016-07-01,Gelombang Panas
29537,13,16,22.0,22.0,2.0,19.0,200.0,204.0,37.0,998.6,14.9,0.0,WSW,1.8,Aotizhongxin,2016-07-01,Gelombang Panas
29538,13,17,27.0,27.0,2.0,26.0,200.0,216.0,36.2,998.6,14.2,0.0,SW,2.2,Aotizhongxin,2016-07-01,Gelombang Panas
29539,13,18,25.0,25.0,2.0,31.0,200.0,213.0,35.7,998.7,15.4,0.0,SSW,2.4,Aotizhongxin,2016-07-01,Gelombang Panas
29540,13,19,28.0,44.0,2.0,37.0,200.0,187.0,34.5,998.9,15.4,0.0,SSW,2.0,Aotizhongxin,2016-07-01,Musim Panas
29541,13,20,39.0,63.0,2.0,37.0,300.0,190.0,33.2,999.6,17.0,0.0,S,2.3,Aotizhongxin,2016-07-01,Musim Panas
29542,13,21,46.0,64.0,2.0,39.0,400.0,189.0,32.6,1000.3,16.0,0.0,SSW,2.3,Aotizhongxin,2016-07-01,Musim Panas
29543,13,22,24.0,36.0,2.0,46.0,500.0,120.0,32.0,1000.8,16.3,0.0,SW,2.2,Aotizhongxin,2016-07-01,Musim Panas
29544,13,23,15.0,46.0,3.0,54.0,600.0,105.0,31.6,1001.4,17.1,0.0,SSW,2.5,Aotizhongxin,2016-07-01,Musim Panas
29545,14,0,30.0,74.0,3.0,45.0,600.0,113.0,30.8,1001.2,17.5,0.0,SSW,3.7,Aotizhongxin,2016-07-01,Musim Panas
29546,14,1,41.0,41.0,5.0,36.0,600.0,119.0,30.1,1001.4,16.1,0.0,SSW,1.4,Aotizhongxin,2016-07-01,Musim Panas
29547,14,2,30.0,30.0,4.0,25.0,400.0,100.0,29.9,1001.6,14.0,0.0,SSW,1.4,Aotizhongxin,2016-07-01,Musim Panas
29548,14,3,23.0,23.0,4.0,27.0,400.0,93.0,29.4,1001.6,14.0,0.0,SSW,1.1,Aotizhongxin,2016-07-01,Musim Panas
29549,14,4,23.0,23.0,4.0,28.0,400.0,81.5,27.4,1001.8,15.7,0.0,ESE,0.8,Aotizhongxin,2016-07-01,Musim Panas
29550,14,5,23.0,36.0,3.0,35.0,500.0,70.0,26.5,1002.0,17.3,0.0,ESE,0.9,Aotizhongxin,2016-07-01,Musim Panas
29551,14,6,27.0,69.0,3.0,53.0,600.0,33.0,26.3,1002.5,18.4,0.0,E,1.0,Aotizhongxin,2016-07-01,Musim Panas
29552,14,7,36.0,96.0,4.0,84.0,800.0,5.0,28.0,1003.0,18.7,0.0,E,1.4,Aotizhongxin,2016-07-01,Musim Panas
29553,14,8,59.0,117.0,6.0,96.0,1200.0,4.0,28.4,1002.6,18.5,0.0,E,1.1,Aotizhongxin,2016-07-01,Musim Panas
29554,14,9,58.0,58.0,11.0,93.0,1300.0,30.0,31.7,1003.0,16.8,0.0,ESE,1.0,Aotizhongxin,2016-07-01,Musim Panas
29555,14,10,43.0,89.0,10.0,93.0,1200.0,46.0,31.6,1003.2,15.5,0.0,NNE,1.4,Aotizhongxin,2016-07-01,Musim Panas
29556,14,11,53.0,84.0,9.0,82.0,1300.0,71.0,32.8,1002.9,14.4,0.0,SSE,0.7,Aotizhongxin,2016-07-01,Musim Panas
29557,14,12,55.0,55.0,9.0,76.0,1200.0,104.0,33.1,1002.5,14.7,0.0,WSW,1.7,Aotizhongxin,2016-07-01,Musim Panas
29558,14,13,52.0,52.0,8.0,71.0,1100.0,129.0,33.0,1001.8,14.1,0.0,WSW,2.3,Aotizhongxin,2016-07-01,Musim Panas
29559,14,14,38.0,38.0,7.0,29.0,700.0,146.0,32.9,1001.5,14.5,0.0,SE,1.6,Aotizhongxin,2016-07-01,Musim Panas
29560,14,15,30.0,30.0,4.0,23.0,500.0,126.0,31.9,1001.3,15.0,0.0,W,2.5,Aotizhongxin,2016-07-01,Musim Panas
29561,14,16,23.0,70.0,4.0,24.0,600.0,139.0,31.6,1000.9,16.0,0.0,WNW,2.0,Aotizhongxin,2016-07-01,Musim Panas
29562,14,17,26.0,38.0,4.0,25.0,600.0,146.0,30.5,1000.8,16.9,0.0,WSW,3.4,Aotizhongxin,2016-07-01,Musim Panas
29563,14,18,35.0,57.0,4.0,26.0,800.0,176.0,28.6,1000.9,18.1,0.0,WSW,2.8,Aotizhongxin,2016-07-01,Musim Panas
29564,14,19,33.0,33.0,3.0,31.0,700.0,131.0,28.5,1001.3,17.1,0.0,SW,1.7,Aotizhongxin,2016-07-01,Musim Panas
29565,14,20,30.0,59.0,3.0,27.0,700.0,129.0,24.2,1002.5,20.7,0.0,E,3.5,Aotizhongxin,2016-07-01,Musim Panas
29566,14,21,51.0,193.0,2.0,39.0,1100.0,113.0,23.1,1003.0,21.4,2.6,E,1.3,Aotizhongxin,2016-07-01,Musim Panas
29567,14,22,63.0,81.0,2.0,38.0,1200.0,94.0,23.5,1002.6,21.6,2.7,SW,1.2,Aotizhongxin,2016-07-01,Musim Panas
29568,14,23,69.0,69.0,2.0,43.0,1100.0,66.0,22.9,1002.8,21.5,0.3,E,1.0,Aotizhongxin,2016-07-01,Musim Panas
29569,15,0,71.0,71.0,2.0,30.0,900.0,70.0,23.0,1002.6,20.5,0.6,WNW,1.4,Aotizhongxin,2016-07-01,Musim Panas
29570,15,1,80.0,80.0,2.0,27.0,1000.0,70.0,22.4,1002.4,20.9,0.9,ENE,0.9,Aotizhongxin,2016-07-01,Musim Panas
29571,15,2,81.0,81.0,2.0,26.0,1000.0,72.0,22.0,1002.2,20.8,0.9,ENE,1.4,Aotizhongxin,2016-07-01,Musim Panas
29572,15,3,57.0,57.0,2.0,12.0,700.0,89.0,21.7,1001.7,20.5,1.2,ENE,1.0,Aotizhongxin,2016-07-01,Musim Panas
29573,15,4,38.0,38.0,2.0,7.0,600.0,79.0,21.6,1001.5,19.2,0.9,SSW,0.8,Aotizhongxin,2016-07-01,Musim Panas
29574,15,5,36.0,36.0,2.0,10.0,600.0,76.0,21.0,1000.9,18.6,1.9,NW,0.7,Aotizhongxin,2016-07-01,Musim Panas
29575,15,6,29.0,29.0,2.0,15.0,500.0,82.0,21.1,1000.9,19.0,0.1,ESE,0.5,Aotizhongxin,2016-07-01,Musim Panas
29576,15,7,30.0,30.0,2.0,21.0,500.0,76.0,21.5,1000.7,18.9,0.0,NE,1.5,Aotizhongxin,2016-07-01,Musim Panas
29577,15,8,30.0,30.0,2.0,34.0,600.0,64.0,21.5,1000.7,19.2,0.0,NE,1.6,Aotizhongxin,2016-07-01,Musim Panas
29578,15,9,34.0,34.0,2.0,31.0,600.0,60.0,21.9,1000.8,18.9,0.0,NE,1.2,Aotizhongxin,2016-07-01,Musim Panas
29579,15,10,37.0,37.0,2.0,26.0,600.0,70.0,22.6,1000.5,19.0,0.0,ENE,2.1,Aotizhongxin,2016-07-01,Musim Panas
29580,15,11,35.0,35.0,2.0,19.0,600.0,93.0,22.9,1000.4,18.9,0.0,NE,1.8,Aotizhongxin,2016-07-01,Musim Panas
29581,15,12,37.0,37.0,2.0,24.0,700.0,87.0,22.7,1000.1,19.1,0.0,ESE,1.9,Aotizhongxin,2016-07-01,Musim Panas
29582,15,13,35.0,35.0,2.0,26.0,600.0,98.0,22.9,999.9,19.1,0.0,E,2.3,Aotizhongxin,2016-07-01,Musim Panas
29583,15,14,40.0,41.0,2.0,35.0,600.0,80.0,22.5,999.5,19.1,0.0,E,1.9,Aotizhongxin,2016-07-01,Musim Panas
29584,15,15,46.0,46.0,2.0,36.0,700.0,74.0,22.7,999.3,18.5,0.0,NNE,1.5,Aotizhongxin,2016-07-01,Musim Panas
29585,15,16,42.0,42.0,2.0,37.0,700.0,73.0,22.7,999.1,19.1,0.0,ENE,0.7,Aotizhongxin,2016-07-01,Musim Panas
29586,15,17,35.0,35.0,2.0,36.0,600.0,70.0,22.3,999.0,18.5,0.0,NE,1.7,Aotizhongxin,2016-07-01,Musim Panas
29587,15,18,35.0,35.0,2.0,39.0,700.0,72.0,21.7,999.0,18.5,0.1,NE,1.6,Aotizhongxin,2016-07-01,Musim Panas
29588,15,19,32.0,32.0,2.0,43.0,700.0,63.0,21.8,999.0,18.2,0.0,ENE,1.3,Aotizhongxin,2016-07-01,Musim Panas
29589,15,20,39.0,39.0,2.0,38.0,700.0,66.0,21.7,999.0,17.7,0.0,NNW,0.7,Aotizhongxin,2016-07-01,Musim Panas
29590,15,21,40.0,40.0,2.0,34.0,600.0,66.0,21.6,999.1,17.6,0.0,NNE,1.4,Aotizhongxin,2016-07-01,Musim Panas
29591,15,22,42.0,49.0,2.0,45.0,700.0,42.0,21.7,999.2,17.7,0.0,N,1.1,Aotizhongxin,2016-07-01,Musim Panas
29592,15,23,47.0,47.0,2.0,46.0,700.0,38.0,22.0,999.3,17.8,0.0,N,1.1,Aotizhongxin,2016-07-01,Musim Panas
29593,16,0,53.0,53.0,2.0,45.0,600.0,43.0,21.9,999.3,17.9,0.0,W,0.7,Aotizhongxin,2016-07-01,Musim Panas
29594,16,1,47.0,47.0,2.0,45.0,600.0,40.0,21.7,998.5,17.5,0.0,NNE,1.2,Aotizhongxin,2016-07-01,Musim Panas
29595,16,2,42.0,42.0,2.0,40.0,600.0,39.0,21.5,998.3,17.3,0.0,NNE,1.7,Aotizhongxin,2016-07-01,Musim Panas
29596,16,3,38.0,38.0,2.0,22.0,500.0,60.0,21.4,998.2,16.6,0.0,NE,1.2,Aotizhongxin,2016-07-01,Musim Panas
29597,16,4,42.0,42.0,2.0,57.0,600.0,37.5,21.6,998.2,16.3,0.0,NNE,1.3,Aotizhongxin,2016-07-01,Musim Panas
29598,16,5,41.0,41.0,2.0,59.0,500.0,15.0,21.6,998.3,17.0,0.0,N,0.6,Aotizhongxin,2016-07-01,Musim Panas
29599,16,6,44.0,44.0,2.0,62.0,500.0,15.0,21.6,998.4,17.0,0.0,NE,1.1,Aotizhongxin,2016-07-01,Musim Panas
29600,16,7,38.0,38.0,2.0,50.0,500.0,28.0,22.8,998.7,17.3,0.0,NE,1.7,Aotizhongxin,2016-07-01,Musim Panas
29601,16,8,36.0,36.0,2.0,45.0,600.0,37.0,24.2,998.9,18.2,0.0,ENE,1.3,Aotizhongxin,2016-07-01,Musim Panas
29602,16,9,31.0,49.0,2.0,36.0,600.0,38.0,23.8,999.2,17.5,0.0,E,1.4,Aotizhongxin,2016-07-01,Musim Panas
29603,16,10,35.0,38.0,2.0,32.0,800.0,42.0,24.8,999.3,17.5,0.0,NE,1.1,Aotizhongxin,2016-07-01,Musim Panas
29604,16,11,32.0,32.0,2.0,28.0,700.0,49.0,25.5,999.5,17.2,0.0,ENE,2.0,Aotizhongxin,2016-07-01,Musim Panas
29605,16,12,44.0,44.0,2.0,30.0,700.0,60.0,25.7,999.4,17.6,0.0,NNE,1.6,Aotizhongxin,2016-07-01,Musim Panas
29606,16,13,43.0,44.0,2.0,37.0,700.0,59.0,26.3,999.1,17.4,0.0,NW,2.2,Aotizhongxin,2016-07-01,Musim Panas
29607,16,14,45.0,45.0,2.0,30.0,700.0,84.0,26.0,999.1,17.6,0.0,NNW,1.9,Aotizhongxin,2016-07-01,Musim Panas
29608,16,15,49.0,49.0,2.0,32.0,700.0,98.0,25.7,999.0,17.4,0.0,NW,1.4,Aotizhongxin,2016-07-01,Musim Panas
29609,16,16,39.0,39.0,2.0,34.0,700.0,104.0,25.6,999.0,17.0,0.0,NW,1.7,Aotizhongxin,2016-07-01,Musim Panas
29610,16,17,38.0,38.0,4.0,37.0,700.0,98.0,25.6,999.2,16.4,0.0,WNW,1.2,Aotizhongxin,2016-07-01,Musim Panas
29611,16,18,48.0,48.0,4.0,44.0,900.0,95.0,25.0,999.4,16.7,0.0,ENE,1.3,Aotizhongxin,2016-07-01,Musim Panas
29612,16,19,40.0,40.0,4.0,45.0,800.0,91.0,24.6,999.8,17.1,0.0,ENE,1.1,Aotizhongxin,2016-07-01,Musim Panas
29613,16,20,40.0,40.0,2.0,44.0,900.0,82.0,24.1,1000.3,16.6,0.0,ENE,1.1,Aotizhongxin,2016-07-01,Musim Panas
29614,16,21,46.0,53.0,2.0,54.0,900.0,62.0,23.5,1001.0,17.3,0.0,NE,0.2,Aotizhongxin,2016-07-01,Musim Panas
29615,16,22,49.0,49.0,2.0,55.0,1000.0,62.0,23.3,1001.2,18.6,0.0,E,0.8,Aotizhongxin,2016-07-01,Musim Panas
29616,16,23,53.0,80.0,2.0,64.0,1000.0,44.0,23.2,1001.3,18.9,0.0,ENE,0.3,Aotizhongxin,2016-07-01,Musim Panas
29617,17,0,63.0,69.0,2.0,71.0,1000.0,17.0,23.1,1001.5,18.8,0.0,NE,0.1,Aotizhongxin,2016-07-01,Musim Panas
29618,17,1,58.0,72.0,2.0,86.0,1100.0,3.0,23.2,1001.4,18.1,0.0,NNE,0.9,Aotizhongxin,2016-07-01,Musim Panas
29619,17,2,59.0,60.0,2.0,84.0,1100.0,5.0,22.9,1001.5,18.7,0.0,ENE,1.1,Aotizhongxin,2016-07-01,Musim Panas
29620,17,3,62.0,74.0,2.0,68.0,900.0,11.0,22.7,1001.5,18.5,0.0,NE,0.7,Aotizhongxin,2016-07-01,Musim Panas
29621,17,4,62.0,78.0,2.0,67.0,900.0,6.0,23.2,1001.6,17.0,0.0,NNE,1.5,Aotizhongxin,2016-07-01,Musim Panas
29622,17,5,57.0,70.0,2.0,70.0,1000.0,2.0,22.9,1002.2,17.6,0.0,NE,1.3,Aotizhongxin,2016-07-01,Musim Panas
29623,17,6,53.0,53.0,2.0,71.0,900.0,2.0,22.5,1002.7,17.6,0.0,NE,1.2,Aotizhongxin,2016-07-01,Musim Panas
29624,17,7,58.0,58.0,2.0,56.0,900.0,20.0,23.0,1003.3,18.1,0.0,NNE,1.3,Aotizhongxin,2016-07-01,Musim Panas
29625,17,8,70.0,110.0,2.0,50.0,900.0,28.0,24.6,1003.6,19.4,0.0,ENE,0.6,Aotizhongxin,2016-07-01,Musim Panas
29626,17,9,85.0,91.0,3.0,49.0,1000.0,42.0,26.0,1003.5,19.2,0.0,NE,1.5,Aotizhongxin,2016-07-01,Musim Panas
29627,17,10,92.0,92.0,4.0,34.0,1000.0,88.0,26.9,1003.6,19.8,0.0,NNE,1.8,Aotizhongxin,2016-07-01,Musim Panas
29628,17,11,89.0,89.0,5.0,21.0,1000.0,144.0,27.7,1003.4,19.5,0.0,ENE,1.8,Aotizhongxin,2016-07-01,Musim Panas
29629,17,12,84.0,84.0,5.0,18.0,900.0,187.0,27.8,1003.0,20.1,0.0,ESE,1.6,Aotizhongxin,2016-07-01,Musim Panas
29630,17,13,87.5,87.5,4.0,19.5,900.0,211.5,29.5,1002.8,19.2,0.0,E,1.0,Aotizhongxin,2016-07-01,Musim Panas
29631,17,14,91.0,91.0,3.0,21.0,900.0,236.0,29.7,1002.4,19.1,0.0,SE,1.9,Aotizhongxin,2016-07-01,Musim Panas
29632,17,15,102.0,102.0,3.0,29.0,1000.0,249.0,30.2,1002.1,18.0,0.0,ESE,2.1,Aotizhongxin,2016-07-01,Musim Panas
29633,17,16,116.0,116.0,3.0,31.0,1000.0,276.0,30.7,1001.9,18.8,0.0,SE,1.5,Aotizhongxin,2016-07-01,Musim Panas
29634,17,17,123.0,123.0,3.0,29.0,1000.0,293.0,30.3,1001.8,19.0,0.0,SSW,1.8,Aotizhongxin,2016-07-01,Musim Panas
29635,17,18,89.0,89.0,3.0,29.0,900.0,249.0,30.3,1001.6,18.4,0.0,S,1.9,Aotizhongxin,2016-07-01,Musim Panas
29636,17,19,81.0,81.0,2.0,28.0,900.0,211.0,29.9,1001.9,18.7,0.0,SSW,1.6,Aotizhongxin,2016-07-01,Musim Panas
29637,17,20,88.0,88.0,2.0,30.0,900.0,199.0,28.9,1002.3,19.0,0.0,SSW,1.9,Aotizhongxin,2016-07-01,Musim Panas
29638,17,21,93.0,108.0,2.0,33.0,1000.0,172.0,28.5,1003.2,18.9,0.0,SSW,1.6,Aotizhongxin,2016-07-01,Musim Panas
29639,17,22,95.0,95.0,2.0,33.0,900.0,155.0,26.2,1003.6,20.1,0.0,SE,0.8,Aotizhongxin,2016-07-01,Musim Panas
29640,17,23,97.0,97.0,2.0,41.0,900.0,129.0,26.8,1003.7,20.4,0.0,SSE,1.0,Aotizhongxin,2016-07-01,Musim Panas
29641,18,0,93.0,93.0,2.0,40.0,900.0,114.0,26.3,1003.5,20.2,0.0,SSE,1.1,Aotizhongxin,2016-07-01,Musim Panas
29642,18,1,106.0,106.0,2.0,60.0,1100.0,72.0,25.9,1003.1,20.0,0.0,S,1.2,Aotizhongxin,2016-07-01,Musim Panas
29643,18,2,126.0,126.0,2.0,54.0,1100.0,70.0,24.6,1003.2,20.1,0.0,SSW,0.9,Aotizhongxin,2016-07-01,Musim Panas
29644,18,3,113.0,113.0,2.0,47.0,1000.0,72.0,24.8,1003.1,19.4,0.0,SSE,0.8,Aotizhongxin,2016-07-01,Musim Panas
29645,18,4,92.0,92.0,3.0,44.0,1000.0,61.0,23.9,1003.5,20.0,0.0,ESE,0.6,Aotizhongxin,2016-07-01,Musim Panas
29646,18,5,93.0,93.0,3.0,47.0,1000.0,50.0,23.8,1003.7,20.3,0.0,E,1.1,Aotizhongxin,2016-07-01,Musim Panas
29647,18,6,121.0,136.0,2.0,105.0,1200.0,2.0,23.8,1004.0,19.9,0.0,ENE,1.3,Aotizhongxin,2016-07-01,Musim Panas
29648,18,7,123.0,123.0,3.0,98.0,1500.0,3.0,24.6,1004.4,20.1,0.0,E,1.5,Aotizhongxin,2016-07-01,Musim Panas
29649,18,8,120.0,120.0,4.0,93.0,1600.0,7.0,25.5,1004.2,20.1,0.0,ESE,2.1,Aotizhongxin,2016-07-01,Musim Panas
29650,18,9,102.0,102.0,6.0,81.0,1400.0,30.0,27.0,1004.0,20.3,0.0,ESE,1.5,Aotizhongxin,2016-07-01,Musim Panas
29651,18,10,101.0,101.0,8.0,62.0,1200.0,75.0,28.1,1003.8,21.1,0.0,ESE,1.5,Aotizhongxin,2016-07-01,Musim Panas
29652,18,11,95.0,95.0,7.0,57.0,1200.0,101.0,28.0,1003.6,20.8,0.0,SSE,1.6,Aotizhongxin,2016-07-01,Musim Panas
29653,18,12,107.0,107.0,6.0,44.0,1200.0,135.0,28.4,1003.3,21.4,0.0,ESE,1.6,Aotizhongxin,2016-07-01,Musim Panas
29654,18,13,105.0,105.0,6.0,38.0,1100.0,150.0,28.6,1003.0,20.9,0.0,SSE,2.0,Aotizhongxin,2016-07-01,Musim Panas
29655,18,14,105.0,105.0,2.0,33.0,1000.0,156.0,24.6,1002.6,22.7,7.1,NW,1.2,Aotizhongxin,2016-07-01,Musim Panas
29656,18,15,96.0,96.0,2.0,43.0,1100.0,129.0,26.9,1002.1,23.6,0.0,E,1.3,Aotizhongxin,2016-07-01,Musim Panas
29657,18,16,102.0,102.0,2.0,47.0,1100.0,151.0,27.8,1002.3,22.5,0.0,ENE,1.2,Aotizhongxin,2016-07-01,Musim Panas
29658,18,17,104.0,104.0,2.0,39.0,1000.0,163.0,26.1,1002.7,22.4,2.9,W,1.4,Aotizhongxin,2016-07-01,Musim Panas
29659,18,18,96.0,96.0,2.0,43.0,900.0,145.0,25.3,1002.5,23.2,0.1,SSE,0.6,Aotizhongxin,2016-07-01,Musim Panas
29660,18,19,95.0,95.0,2.0,57.0,1100.0,137.0,25.4,1002.4,23.6,0.0,ENE,0.7,Aotizhongxin,2016-07-01,Musim Panas
29661,18,20,100.0,100.0,2.0,65.0,1200.0,124.0,24.9,1002.9,23.5,0.0,SSE,0.3,Aotizhongxin,2016-07-01,Musim Panas
29662,18,21,95.0,95.0,2.0,58.0,1100.0,126.0,24.6,1003.3,23.4,0.0,SE,0.6,Aotizhongxin,2016-07-01,Musim Panas
29663,18,22,97.0,97.0,2.0,65.0,1100.0,95.0,24.7,1003.2,23.3,0.0,SE,0.5,Aotizhongxin,2016-07-01,Musim Panas
29664,18,23,74.0,74.0,4.0,49.0,900.0,94.0,24.6,1003.2,22.3,0.0,ENE,0.9,Aotizhongxin,2016-07-01,Musim Panas
29665,19,0,63.0,63.0,4.0,63.0,900.0,60.0,24.4,1003.3,20.7,0.0,NE,1.2,Aotizhongxin,2016-07-01,Musim Panas
29666,19,1,72.0,72.0,4.0,59.0,900.0,47.0,23.8,1003.3,22.1,0.0,ENE,0.9,Aotizhongxin,2016-07-01,Musim Panas
29667,19,2,71.0,71.0,3.0,57.0,700.0,37.0,24.0,1003.0,20.9,0.0,ENE,1.4,Aotizhongxin,2016-07-01,Musim Panas
29668,19,3,86.0,101.0,2.0,46.0,700.0,46.0,24.1,1002.9,21.2,0.0,NE,1.3,Aotizhongxin,2016-07-01,Musim Panas
29669,19,4,114.0,114.0,2.0,40.0,800.0,51.0,23.9,1002.8,21.6,0.0,NE,1.0,Aotizhongxin,2016-07-01,Musim Panas
29670,19,5,115.0,115.0,2.0,47.0,800.0,33.0,23.9,1002.5,22.0,0.0,E,0.8,Aotizhongxin,2016-07-01,Musim Panas
29671,19,6,153.0,153.0,2.0,33.0,1100.0,55.0,24.1,1002.8,22.4,0.0,ENE,0.5,Aotizhongxin,2016-07-01,Musim Panas
29672,19,7,164.0,164.0,2.0,43.0,1400.0,32.0,24.1,1003.2,22.4,0.2,ENE,1.5,Aotizhongxin,2016-07-01,Musim Panas
29673,19,8,160.0,160.0,2.0,56.0,1800.0,14.0,24.0,1003.5,22.6,1.9,E,1.3,Aotizhongxin,2016-07-01,Musim Panas
29674,19,9,156.0,156.0,2.0,61.0,1900.0,7.0,23.8,1003.6,22.4,4.1,NNW,1.1,Aotizhongxin,2016-07-01,Musim Panas
29675,19,10,145.0,145.0,2.0,54.0,1800.0,20.0,24.1,1003.6,22.5,0.5,N,1.9,Aotizhongxin,2016-07-01,Musim Panas
29676,19,11,103.0,103.0,2.0,49.0,1100.0,26.0,23.5,1003.5,21.9,0.2,NNE,1.9,Aotizhongxin,2016-07-01,Musim Panas
29677,19,12,95.0,95.0,2.0,41.0,1000.0,41.0,23.5,1003.3,21.8,0.3,NNE,1.6,Aotizhongxin,2016-07-01,Musim Panas
29678,19,13,78.0,78.0,2.0,38.0,1000.0,62.0,23.7,1003.1,22.1,0.8,NE,1.7,Aotizhongxin,2016-07-01,Musim Panas
29679,19,14,57.0,57.0,2.0,37.0,900.0,63.0,23.9,1003.2,22.9,2.7,N,1.2,Aotizhongxin,2016-07-01,Musim Panas
29680,19,15,60.0,60.0,2.0,44.0,1000.0,49.0,24.2,1003.1,23.2,1.8,NNE,1.7,Aotizhongxin,2016-07-01,Musim Panas
29681,19,16,67.0,67.0,2.0,38.0,1000.0,57.0,24.3,1002.9,23.3,0.6,NNE,1.4,Aotizhongxin,2016-07-01,Musim Panas
29682,19,17,60.0,60.0,2.0,41.0,1000.0,59.0,24.3,1002.8,23.3,0.3,NNE,1.8,Aotizhongxin,2016-07-01,Musim Panas
29683,19,18,63.0,63.0,2.0,43.0,1100.0,53.0,24.5,1002.6,23.3,0.0,NNE,1.0,Aotizhongxin,2016-07-01,Musim Panas
29684,19,19,78.0,78.0,2.0,53.0,1200.0,34.0,24.3,1003.0,22.9,0.0,NE,1.4,Aotizhongxin,2016-07-01,Musim Panas
29685,19,20,96.0,96.0,2.0,43.0,1100.0,52.0,24.1,1003.3,22.7,0.0,ENE,0.7,Aotizhongxin,2016-07-01,Musim Panas
29686,19,21,98.0,98.0,2.0,48.0,1200.0,33.0,23.8,1003.8,22.6,0.3,E,1.0,Aotizhongxin,2016-07-01,Musim Panas
29687,19,22,90.0,90.0,2.0,48.0,1000.0,28.0,23.5,1003.9,21.9,0.0,E,1.8,Aotizhongxin,2016-07-01,Musim Panas
29688,19,23,102.0,102.0,2.0,46.0,1300.0,40.0,23.4,1003.5,20.3,0.0,E,2.3,Aotizhongxin,2016-07-01,Musim Panas
29689,20,0,102.0,102.0,2.0,35.0,1200.0,53.0,23.6,1003.2,20.1,0.0,ENE,1.7,Aotizhongxin,2016-07-01,Musim Panas
29690,20,1,103.0,103.0,2.0,41.0,1200.0,38.0,22.7,1002.8,20.6,1.5,NNE,1.0,Aotizhongxin,2016-07-01,Musim Panas
29691,20,2,95.0,95.0,2.0,44.0,1200.0,24.0,22.4,1002.3,20.7,0.4,ENE,1.0,Aotizhongxin,2016-07-01,Musim Panas
29692,20,3,90.0,90.0,2.0,30.0,1100.0,46.0,21.9,1001.7,20.4,1.3,NE,1.3,Aotizhongxin,2016-07-01,Musim Panas
29693,20,4,78.0,78.0,2.0,31.0,1000.0,39.5,21.7,1001.7,20.5,2.8,ENE,1.5,Aotizhongxin,2016-07-01,Musim Panas
29694,20,5,67.0,67.0,2.0,25.0,700.0,33.0,21.4,1001.2,20.4,3.5,NE,1.8,Aotizhongxin,2016-07-01,Musim Panas
29695,20,6,65.0,65.0,2.0,23.0,600.0,55.0,21.3,1000.9,20.5,3.6,NE,1.7,Aotizhongxin,2016-07-01,Musim Panas
29696,20,7,58.0,58.0,2.0,30.0,700.0,46.0,21.6,1000.5,20.8,2.2,NE,2.3,Aotizhongxin,2016-07-01,Musim Panas
29697,20,8,56.0,56.0,2.0,27.0,700.0,44.0,21.9,1000.0,21.1,5.3,NE,2.9,Aotizhongxin,2016-07-01,Musim Panas
29698,20,9,53.0,53.0,2.0,23.0,700.0,54.0,21.7,999.0,20.9,13.8,ENE,4.7,Aotizhongxin,2016-07-01,Musim Panas
29699,20,10,47.0,47.0,2.0,17.0,700.0,63.0,21.7,998.1,21.0,23.7,NE,4.7,Aotizhongxin,2016-07-01,Musim Panas
29700,20,11,36.0,36.0,2.0,17.0,600.0,61.0,21.7,996.7,21.0,24.1,NE,5.2,Aotizhongxin,2016-07-01,Musim Panas
